Hugo_Symbol	TARGET-50-CAAAAA-01	TARGET-50-CAAAAB-01	TARGET-50-CAAAAC-01	TARGET-50-CAAAAH-01	TARGET-50-CAAAAJ-01	TARGET-50-CAAAAL-01	TARGET-50-CAAAAM-01	TARGET-50-CAAAAO-01	TARGET-50-CAAAAP-01	TARGET-50-CAAAAQ-01	TARGET-50-CAAAAR-01	TARGET-50-CAAAAS-01	TARGET-50-PADXAY-01	TARGET-50-PADZUB-01	TARGET-50-PAEAFB-01	TARGET-50-PAEBXA-01	TARGET-50-PAECJB-01	TARGET-50-PAJLIP-01	TARGET-50-PAJLKC-01	TARGET-50-PAJLKR-01	TARGET-50-PAJLLF-01	TARGET-50-PAJLNJ-01	TARGET-50-PAJLPX-01	TARGET-50-PAJLSP-01	TARGET-50-PAJLTH-01	TARGET-50-PAJLTI-01	TARGET-50-PAJLUJ-06	TARGET-50-PAJLWT-01	TARGET-50-PAJMEL-01	TARGET-50-PAJMEN-01	TARGET-50-PAJMEP-01	TARGET-50-PAJMFU-01	TARGET-50-PAJMFY-01	TARGET-50-PAJMIZ-01	TARGET-50-PAJMJK-01	TARGET-50-PAJMJT-01	TARGET-50-PAJMKI-01	TARGET-50-PAJMKJ-01	TARGET-50-PAJMKN-01	TARGET-50-PAJMLI-01	TARGET-50-PAJMLZ-01	TARGET-50-PAJMMY-01	TARGET-50-PAJMRL-01	TARGET-50-PAJMSE-01	TARGET-50-PAJMUF-01	TARGET-50-PAJMVU-01	TARGET-50-PAJMXF-01	TARGET-50-PAJNAA-01	TARGET-50-PAJNAV-01	TARGET-50-PAJNBN-01	TARGET-50-PAJNCC-01	TARGET-50-PAJNCJ-01	TARGET-50-PAJNCZ-01	TARGET-50-PAJNDU-01	TARGET-50-PAJNEC-01	TARGET-50-PAJNGH-01	TARGET-50-PAJNGH-02	TARGET-50-PAJNJJ-01	TARGET-50-PAJNLT-01	TARGET-50-PAJNNC-01	TARGET-50-PAJNNR-01	TARGET-50-PAJNRH-01	TARGET-50-PAJNRL-01	TARGET-50-PAJNSL-01	TARGET-50-PAJNTJ-01	TARGET-50-PAJNTJ-02	TARGET-50-PAJNUP-01	TARGET-50-PAJNUS-01	TARGET-50-PAJNVE-01	TARGET-50-PAJNVX-01	TARGET-50-PAJNYT-01	TARGET-50-PAJNZI-01	TARGET-50-PAJNZK-01	TARGET-50-PAJNZS-01	TARGET-50-PAJNZU-01	TARGET-50-PAJPAR-01	TARGET-50-PAJPAU-01	TARGET-50-PAJPCM-01	TARGET-50-PAJPDC-01	TARGET-50-PAJPDC-02	TARGET-50-PAJPDN-01	TARGET-50-PAJPEW-01	TARGET-50-PAJPGY-01	TARGET-50-PAJPHA-01	TARGET-50-PAKECR-01	TARGET-50-PAKFME-01	TARGET-50-PAKFYV-01	TARGET-50-PAKGED-01	TARGET-50-PAKGMU-01	TARGET-50-PAKGZX-01	TARGET-50-PAKJGM-01	TARGET-50-PAKKNS-01	TARGET-50-PAKKSE-01	TARGET-50-PAKMSV-01	TARGET-50-PAKMUB-01	TARGET-50-PAKNAL-01	TARGET-50-PAKNRX-01	TARGET-50-PAKNTW-01	TARGET-50-PAKNXS-01	TARGET-50-PAKPDF-01	TARGET-50-PAKRCC-01	TARGET-50-PAKRVH-01	TARGET-50-PAKRZW-01	TARGET-50-PAKSCC-01	TARGET-50-PAKSDG-01	TARGET-50-PAKUIT-01	TARGET-50-PAKULH-01	TARGET-50-PAKVET-01	TARGET-50-PAKWPM-01	TARGET-50-PAKXWB-01	TARGET-50-PAKXXF-01	TARGET-50-PAKYFC-01	TARGET-50-PAKYLT-01	TARGET-50-PAKZER-01	TARGET-50-PAKZFK-01	TARGET-50-PAKZHF-01	TARGET-50-PALDTE-01	TARGET-50-PALDWP-01	TARGET-50-PALERC-01	TARGET-50-PALEZT-01	TARGET-50-PALFME-01	TARGET-50-PALFME-02	TARGET-50-PALFRD-01	TARGET-50-PALGAZ-01	TARGET-50-PALGLU-01	TARGET-50-PALGVY-01	TARGET-50-PALJIP-01	TARGET-50-PALJIP-02	TARGET-50-PALKCW-01	TARGET-50-PALKRS-01	TARGET-50-PALLCK-01	TARGET-50-PALLFB-01
hsa-mir-4703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130798	0.000000	0.000000	0.113307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.146322	0.000000	0.000000	0.000000	0.000000	0.147705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.092061	0.212308	0.000000	0.000000	0.288854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116586	0.272429	0.000000	0.459420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.287486	0.000000	0.692871	0.000000	0.000000	0.146630	0.000000	0.000000	0.000000	0.000000	0.119724	0.000000	0.000000	0.000000	0.000000	0.000000	0.169728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081756	0.000000	0.000000	0.000000	0.000000
hsa-mir-4706	0.000000	0.000000	0.095432	0.000000	0.000000	0.000000	0.261595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.565031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097940	0.110428	0.214207	0.000000	0.000000	0.039906	0.000000	0.572082	0.000000	0.084168	0.253677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090771	0.000000	0.000000	0.000000	0.000000	0.094016	0.000000	0.000000	0.000000	0.000000	0.087349
hsa-mir-4707	0.000000	0.000000	0.381729	0.000000	0.219601	0.000000	0.000000	0.000000	0.000000	0.113307	0.424556	0.092354	0.000000	0.196958	0.000000	0.636546	0.000000	0.000000	0.000000	0.000000	0.184256	0.109147	0.264719	0.052309	0.000000	0.000000	0.000000	0.088816	0.000000	0.281761	0.295409	0.888744	0.297036	0.000000	0.302697	0.000000	0.000000	0.127379	0.088213	0.236138	0.280785	0.000000	0.271936	0.295526	0.000000	0.000000	0.092061	0.000000	0.000000	0.305017	0.722136	0.000000	0.000000	0.000000	0.197291	0.000000	0.128287	0.265097	0.000000	0.141352	0.000000	1.122554	0.000000	0.086276	0.000000	0.000000	0.000000	0.349758	0.000000	0.000000	0.000000	0.000000	0.232715	0.000000	0.000000	0.461772	0.000000	0.000000	0.000000	0.000000	0.692871	0.000000	0.140034	0.293260	0.000000	0.135475	0.186703	0.000000	0.359173	0.407448	0.906396	0.000000	1.195573	0.000000	0.169728	0.347081	0.330828	0.000000	0.000000	0.104859	0.300067	0.089784	0.097940	0.000000	0.428413	0.000000	0.000000	0.119718	0.262194	0.000000	0.159095	0.168335	0.253677	0.171786	0.292571	0.185385	0.000000	0.656124	0.190808	0.591858	0.097860	0.000000	0.000000	0.140661	0.000000	0.125216	0.094016	0.000000	0.271387	0.120520	0.000000	0.000000
hsa-mir-4708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4709	0.706202	0.158027	0.477161	0.083028	0.109800	2.623592	0.653988	0.000000	0.234356	0.453228	0.424556	0.369415	0.171989	0.196958	0.203063	0.127309	0.000000	0.216698	0.000000	0.279255	0.184256	0.109147	0.132359	0.052309	0.109874	0.146322	0.000000	0.177632	0.000000	0.000000	0.295409	0.444372	0.198024	1.316676	0.706292	0.000000	0.000000	0.127379	0.176425	0.472275	0.280785	0.090707	0.000000	0.886579	0.000000	0.475262	0.000000	0.636925	0.274401	0.101672	0.000000	0.071074	0.169551	0.092420	0.000000	0.326566	0.384862	0.088366	0.197069	0.141352	0.000000	0.000000	0.133740	0.086276	0.373734	0.129695	0.000000	0.233172	0.000000	0.342958	0.000000	0.135872	0.310286	0.000000	0.000000	0.153924	0.312960	0.264759	0.143743	1.222443	1.385742	0.325473	0.280067	0.073315	0.627700	0.135475	0.560110	0.075728	0.000000	0.203724	0.453198	0.282556	0.358672	0.000000	0.339457	0.000000	0.165414	0.000000	0.707644	0.052429	0.000000	0.269351	0.097940	0.110428	0.000000	0.000000	0.157709	0.159624	0.000000	0.858123	0.000000	0.084168	0.000000	0.000000	0.585141	0.370769	1.366247	0.218708	0.190808	0.000000	0.097860	0.090771	0.185159	0.140661	0.170619	0.250433	0.000000	0.081756	1.085548	0.241039	0.515015	0.000000
hsa-mir-4710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.469413	0.000000	0.000000	0.212278	0.092354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181315	0.000000	0.000000	0.000000	0.000000	0.438892	0.000000	0.000000	0.000000	0.000000	0.088213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084776	0.000000	0.000000	0.000000	0.000000	0.088366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140034	0.073315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110428	0.000000	0.000000	0.000000	0.039906	0.000000	0.000000	0.159095	0.000000	0.000000	0.000000	0.292571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.343343	0.000000
hsa-mir-4711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.271936	0.000000	0.000000	0.000000	0.000000	0.212308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075017	0.089784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4713	0.000000	0.632108	0.000000	0.000000	0.109800	0.000000	0.000000	0.000000	0.000000	0.339921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184256	0.000000	0.000000	0.104618	0.000000	0.000000	0.000000	0.088816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.870842	0.641436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.431228	0.203741	0.000000	0.000000	0.420101	0.146630	0.000000	0.000000	0.560110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.339457	0.000000	0.000000	0.255216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.795475	0.084168	1.014707	0.343573	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090771	0.000000	0.000000	0.170619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043674
hsa-mir-4714	0.141240	0.316054	0.000000	0.083028	0.109800	0.000000	0.392393	1.408240	0.234356	0.453228	0.000000	0.000000	0.000000	0.098479	0.203063	0.509237	0.000000	0.216698	0.461525	0.000000	0.184256	0.218294	0.000000	0.052309	0.000000	0.000000	0.571103	0.088816	0.362631	0.000000	0.000000	0.000000	0.049506	0.000000	0.100899	0.133075	0.000000	0.000000	0.176425	0.236138	0.000000	0.000000	0.271936	0.000000	0.000000	0.237631	0.184123	0.424617	0.274401	0.000000	0.000000	0.000000	0.084776	0.092420	0.000000	0.217711	0.513149	0.353463	0.000000	0.000000	0.124444	0.561277	0.000000	0.000000	0.093433	0.000000	0.313854	0.116586	0.544858	0.000000	0.000000	0.000000	0.232715	0.000000	0.000000	0.461772	0.000000	0.000000	0.143743	0.203741	0.000000	0.000000	0.000000	0.146630	0.000000	0.000000	0.373407	0.227185	0.000000	0.203724	0.000000	0.141278	0.239115	0.000000	0.169728	0.000000	0.000000	0.255216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214207	0.326141	0.157709	0.000000	0.786582	0.000000	0.159095	0.252503	0.507354	0.000000	0.000000	0.185385	0.000000	0.218708	0.095404	0.147965	0.195719	0.090771	0.000000	0.281323	0.000000	0.125216	0.000000	0.081756	0.000000	0.000000	0.000000	0.131023
hsa-mir-4715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4716	0.000000	0.000000	0.000000	0.166056	0.000000	0.000000	0.130798	0.000000	0.000000	0.113307	0.212278	0.092354	0.000000	0.098479	0.000000	0.127309	0.334832	0.000000	0.692288	0.000000	0.000000	0.109147	0.000000	0.209236	0.000000	0.000000	0.000000	0.000000	0.000000	0.093920	0.000000	0.444372	0.000000	0.877784	0.100899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144427	0.000000	0.000000	0.092420	0.000000	0.000000	0.128287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.135475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.353822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159095	0.000000	0.000000	0.000000	0.292571	0.185385	0.683124	0.000000	0.095404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125216	0.000000	0.081756	0.000000	0.000000	0.000000	0.043674
hsa-mir-4717	0.000000	0.000000	0.000000	0.083028	0.000000	0.000000	0.130798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.230763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071074	0.000000	0.000000	0.000000	0.000000	0.000000	0.088366	0.000000	0.000000	0.000000	0.000000	0.133740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.203741	0.000000	0.108491	0.000000	0.146630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089784	0.000000	0.000000	0.000000	0.000000	0.000000	0.039906	0.000000	0.286041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090771	0.092580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.469413	0.000000	0.000000	0.000000	0.092354	0.085995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049506	0.000000	0.100899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.313854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.097940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-4719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
