Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-4503	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	5.9238	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	2.4867	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051	-0.2051
hsa-mir-4504	0.0372	-0.3596	0.1692	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	0.6046	-0.3596	5.2365	-0.3596	0.4761	-0.3596	-0.3596	0.5753	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	-0.3596	0.4007	-0.3596	-0.3596	3.0134	-0.3596	-0.3596	0.9937	-0.3596	-0.3596	-0.3596	-0.3596	0.3596	-0.3596	-0.3596	-0.3596
hsa-mir-4505	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	3.1654	3.7735	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	0.9882	2.6823	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	-0.3733	1.9802	-0.3733	-0.3733	-0.3733	1.2217	-0.3733	-0.3733	-0.3733
hsa-mir-4506	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4507	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4508	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4509-1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4509-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4509-3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-450a-1	-0.4319	3.1157	-0.4424	-0.6851	-0.1067	-1.135	-0.0482	0.0132	-0.3936	-0.7155	-0.4886	-0.7404	-0.5864	0.0877	-0.3412	1.6872	1.042	-0.699	-0.4563	-0.718	0.0877	-0.2395	-0.2976	1.9379	0.4276	0.4107	-1.0168	0.9647	0.4437	1.666	-0.6608	-0.3196	-1.0431	-1.113	-0.5131	0.5498	-0.7307	-0.1129	-1.072	-0.8374	2.6877	1.2728	-0.4499
hsa-mir-450a-2	-0.5979	3.0526	-0.404	-0.6142	0.1116	-0.9376	-0.2467	0.1676	-0.5286	-0.7502	-0.5488	-0.8041	0.0251	0.3729	-0.5329	1.8851	0.4441	-0.6245	-0.587	-0.8506	0.1897	-0.3627	-0.0659	1.7144	0.3331	0.5003	-1.0351	0.8287	0.3311	2.0026	-0.9601	-0.1217	-1.0673	-1.0375	-0.5808	0.4632	-0.7767	-0.1055	-0.9176	-0.8212	2.7318	1.2199	-0.4946
hsa-mir-450b	0.0844	3.6997	0.0712	-0.5945	-0.219	-0.5599	-0.6478	-0.0823	-0.35	-0.8083	-0.4548	-0.5319	-0.4344	0.0591	-0.6556	1.4022	-0.1576	-0.6899	-0.555	-0.4319	0.0803	-0.3237	-0.4556	1.6889	0.5717	0.6458	-0.8087	0.2557	0.1149	0.8191	-0.6054	-0.3903	-0.8249	-0.8577	-0.4348	0.1605	-0.3029	0.0118	-0.7929	-0.634	3.65	0.9672	-0.6787
hsa-mir-4510	-1.2559	1.6562	0.7532	-0.4009	0.4047	-0.2845	0.2249	1.0532	-0.508	-0.7377	0.4885	-0.4026	0.7689	0.9625	-1.2559	0.1469	1.6308	-0.7484	-0.9898	1.4193	-1.0427	-0.4197	0.5403	-0.1452	1.9845	2.424	0.3482	-0.7857	-0.9808	-0.5643	-1.2559	-0.6457	1.623	0.0657	-0.5214	-1.2559	-0.2045	1.2794	-1.2559	0.4356	-1.0101	-0.2827	-1.2559
hsa-mir-4511	-0.5642	-0.5642	-0.5642	0.2484	-0.5642	3.1288	0.24	-0.5642	-0.5642	-0.5642	0.099	1.8688	0.7187	-0.5642	-0.5642	0.5024	-0.5642	-0.5642	-0.5642	2.3415	-0.5642	-0.5642	-0.5642	-0.5642	-0.5642	-0.5642	-0.5642	-0.5642	1.0044	0.0931	0.0887	-0.5642	-0.5642	0.2732	-0.5642	-0.5642	0.2352	-0.5642	-0.5642	-0.5642	0.8375	-0.0357	3.5895
hsa-mir-4512	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	3.12	-0.5175	-0.5175	-0.5175	0.9823	1.3166	2.384	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	0.4374	-0.5175	-0.5175	0.6318	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	-0.5175	1.3764	-0.5175	1.1332	-0.5175	-0.5175	1.2601	-0.5175	-0.5175	0.6778	3.2401
hsa-mir-4513	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4514	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4515	0.3055	-0.7389	-0.6756	-0.6339	0.2055	-1.0322	2.5154	-0.2498	-0.5677	0.5769	1.2431	0.1604	0.2255	-1.0322	0.9399	-1.0322	-0.4943	-0.717	-0.7843	1.8163	0.1597	-0.7206	0.6414	0.2096	1.7547	-0.4607	-0.7831	-1.0322	-0.7759	-0.3878	-0.0722	-1.0322	-0.1851	-1.0322	3.5299	0.7566	-0.6404	-0.3054	-0.6469	0.665	0.7999	-0.255	-0.2178
hsa-mir-4516	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	-0.4459	0.1263	-0.4459	-0.4459	0.1942	-0.4459	-0.4459	1.1679	-0.4459	0.2339	-0.4459	-0.4459	-0.4459	-0.4459	4.0025	-0.4459	-0.4459	-0.4459	3.0184	-0.4459	2.0551	-0.4459	1.0074	-0.4459	1.0303	-0.4459	-0.4459	1.8799	-0.4459	-0.4459
hsa-mir-4517	0.5392	-0.3189	0.5385	-0.918	0.346	2.7791	-0.918	1.7451	0.9795	-0.918	-0.4754	2.8709	1.6508	-0.3551	-0.5344	-0.2061	-0.1855	-0.4888	-0.243	1.0213	1.2458	-0.918	-0.918	-0.918	0.9794	-0.918	-0.918	-0.918	-0.22	-0.918	-0.4823	0.6303	0.6198	-0.918	-0.2968	-0.4308	1.2161	0.5665	-0.918	-0.5878	-0.6061	-0.918	-0.3635
hsa-mir-4518	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	4.4266	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	2.762	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	-0.2694	3.5879
hsa-mir-4519	-0.0029	0.827	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	0.3351	0.9368	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	-0.6988	0.3345	1.7327	0.1718	1.4543	-0.6988	-0.6988	1.2448	-0.6988	-0.6988	-0.6988	0.9658	-0.6988	0.7699	1.4363	-0.6988	1.1622	-0.6988	-0.6988	3.3092	0.5624	2.2794	0.6487	-0.6988
hsa-mir-451a	-0.8964	-0.8963	-0.8964	-0.2296	-0.5418	-0.8408	0.5287	0.2263	-0.6221	-0.7344	-0.5173	-0.1576	2.1591	-0.6384	-0.6407	0.6323	0.5024	1.0339	-0.8473	-0.5314	2.9538	0.248	3.0907	-0.5976	-0.7047	-0.0197	0.0932	-0.7493	-0.6963	0.0287	-0.338	-0.3259	-0.5592	-0.706	-0.5205	1.733	0.4129	-0.6848	1.6158	0.0791	-0.854	0.9665	-0.5575
hsa-mir-451b	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-452	-1.0907	-1.0931	-1.0868	1.604	-0.3567	0.348	-0.3965	0.6864	-0.2315	0.264	3.2179	-0.4601	-0.664	0.462	0.4006	-0.7272	0.074	-0.3651	0.8108	-0.7816	0.2138	-0.9349	-0.6714	-0.405	-0.5486	-0.7531	0.0139	-0.7099	0.1895	-0.0558	-0.6339	0.5881	-0.8115	-0.7699	0.216	0.1025	1.183	-0.4699	1.1246	-0.7579	0.3655	-0.7486	3.659
hsa-mir-4520a	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4520b	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4521	4.6313	2.5756	1.7332	-0.0284	-0.3582	0.0588	-0.1936	-0.3546	-0.3891	-0.5399	-0.2117	-0.5094	2.4928	-0.2536	-0.216	-0.6694	0.1962	-0.289	-0.5198	-0.3829	-0.3497	-0.4186	-0.602	-0.2947	-0.3891	-0.4395	-0.4689	-0.3169	0.0008	0.0435	-0.2832	-0.3263	-0.4422	-0.4217	-0.1188	0.554	-0.3541	-0.5232	0.0281	-0.5231	-0.5772	-0.0441	-0.5055
hsa-mir-4522	-1.2016	-0.923	-0.355	-0.445	0.8556	-1.2016	0.6703	-0.4586	0.5631	-0.5903	-0.8929	-0.8241	-0.6043	-1.2016	-0.6664	-1.2016	1.3529	-0.0042	0.2109	2.1802	-0.4469	1.4621	-0.8837	-0.2188	1.4453	0.4266	0.2179	-0.7856	-0.7148	-1.2016	0.3181	-0.6616	0.9437	-0.4219	0.9649	-1.2016	1.7755	-0.5113	1.3597	-0.2805	2.4961	-0.4635	1.1188
hsa-mir-4523	-0.6623	-0.8686	-0.4098	2.8837	-0.4861	-0.2543	-0.0296	1.5471	0.8937	-0.9874	-0.4608	-0.9874	-0.9874	-0.6526	-0.531	2.8234	-0.116	-0.9874	-0.7866	1.3197	-0.0221	0.0222	-0.4452	-0.4845	0.5174	-0.0617	-0.9874	-0.6326	0.2581	-0.7264	0.3085	0.3941	-0.53	-0.6549	-0.2484	-0.9874	2.8207	0.7786	0.5727	-0.791	0.1255	-0.1481	0.6616
hsa-mir-4524a	-0.5617	-0.5617	-0.5617	-0.108	-0.2092	-0.5617	1.6833	0.3294	4.994	-0.5617	-0.5617	1.2495	1.5872	-0.5617	-0.2408	-0.5617	0.3574	-0.3822	0.2853	-0.5617	-0.1091	-0.5617	-0.5617	-0.4438	-0.2971	1.0655	-0.5617	0.6857	-0.2697	-0.3782	-0.3794	-0.5617	-0.4009	-0.5617	-0.5617	-0.3579	-0.5617	-0.1477	-0.5617	0.8192	-0.4312	1.2088	-0.5617
hsa-mir-4524b	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4525	-0.2782	-0.7463	-0.7463	-0.0495	-0.7463	-0.7463	-0.7463	0.6224	0.0664	0.3798	-0.7463	0.6446	0.3539	0.7001	-0.7463	0.1683	-0.7463	-0.7463	-0.3127	1.7455	0.6438	0.3441	-0.7463	-0.3842	0.0663	0.2534	-0.7463	1.5527	-0.7463	-0.1826	-0.7463	-0.7463	-0.2523	-0.7463	-0.7463	-0.7463	-0.0608	1.1611	4.6457	-0.7463	0.055	0.1601	1.3908
hsa-mir-4526	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	4.1835	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	-0.2665	4.1569	-0.2665	-0.2665	-0.2665	2.319	-0.2665	-0.2665
hsa-mir-4527	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4528	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4529	-0.5982	-0.5982	-0.5982	0.6478	-0.5982	-0.5982	0.6349	-0.5982	3.7612	0.4086	1.4355	-0.5982	0.3854	-0.5982	-0.5982	-0.5982	0.2432	-0.5982	-0.5982	-0.5982	0.0232	-0.5982	-0.5982	1.3441	-0.5982	-0.5982	-0.5982	1.4572	3.0097	-0.0943	-0.5982	1.1804	-0.5982	-0.5982	-0.5982	-0.0386	-0.5982	-0.5982	-0.5982	0.9187	0.8347	-0.5982	-0.5982
hsa-mir-4530	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	4.6531	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	4.3989	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208	-0.2208
hsa-mir-4531	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4532	-0.6148	-0.6148	0.3954	-0.1634	0.4373	-0.6148	-0.6148	0.7152	-0.6148	-0.2501	-0.6148	-0.6148	0.0979	-0.1463	-0.6148	-0.6148	-0.6148	0.4568	-0.6148	-0.6148	2.9872	0.0915	0.5232	-0.6148	-0.6148	-0.6148	0.2321	-0.6148	-0.3243	0.4806	-0.6148	4.54	-0.6148	0.3156	-0.0978	1.007	1.6055	-0.6148	-0.1782	-0.34	-0.3552	0.266	-0.6148
hsa-mir-4533	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	3.3183	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	1.9406	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	-0.4232	2.9595	-0.4232	-0.4232	2.2912	-0.4232	-0.4232	1.739	1.869	-0.4232	-0.4232	1.1181	-0.4232
hsa-mir-4534	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4535	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4536-1	-0.8359	-0.484	-0.8359	-0.3581	-0.0935	4.5926	-0.363	-0.3666	-0.8359	-0.0638	-0.8359	-0.359	1.4272	0.1559	-0.8359	-0.2087	-0.1906	1.4326	0.0561	-0.8359	-0.3593	-0.8359	-0.0328	0.1572	0.2785	1.2205	0.3593	-0.3104	-0.221	1.4831	-0.452	0.5282	0.5189	-0.8359	-0.8359	-0.4067	-0.8359	0.036	1.937	-0.2542	-0.5611	0.0964	-0.8359
hsa-mir-4536-2	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4537	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4539	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-454	0.0272	0.6967	0.1417	-0.3561	0.1004	-0.6597	0.0076	0.0458	0.0267	-1.1345	-1.455	-1.626	1.4826	1.4875	0.4867	0.3976	0.5875	-0.6382	-0.1178	1.1061	0.047	-0.9342	-0.2428	-0.2813	0.709	1.4809	-1.143	-0.2259	-1.0404	-0.4701	0.0176	0.2075	-1.3877	0.9565	-0.3094	-0.9971	-0.3529	0.4511	4.0265	-1.2154	-0.4127	-0.1996	0.7095
hsa-mir-4540	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-455	0.1184	-0.1631	-0.5126	0.7565	-0.7295	1.0731	-0.9312	0.6565	0.6341	-0.7052	0.6745	-0.8842	-0.5151	-1.0323	4.9546	-0.6518	-0.3561	-0.757	-0.3534	-0.3347	-0.0043	-0.2681	-0.2034	-0.6523	0.4354	0.9429	0.0733	0.1164	-0.0236	-0.1185	-0.4994	-0.6056	-0.0823	1.5677	-0.5669	0.1697	-0.7483	-0.1272	-1.1796	-1.1617	0.5437	0.6273	0.8236
hsa-mir-4632	-0.9615	-0.9615	0.1296	-0.3521	-0.9615	-0.9615	0.8479	-0.9615	-0.2507	-0.4691	0.0332	-0.9615	-0.9615	-0.329	2.4871	1.4382	1.5077	-0.9615	3.2102	-0.9615	-0.3536	-0.4847	-0.9615	0.3052	-0.2508	-0.9615	0.563	1.0491	-0.5693	0.5174	0.0178	-0.0916	-0.9615	0.2946	-0.2634	-0.4141	2.0361	1.2627	-0.372	0.1514	0.7906	-0.5651	-0.3385
hsa-mir-4633	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4634	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-4635	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4636	-0.135	6.3183	-0.2827	-0.1728	-0.2827	-0.1578	-0.0651	-0.1747	-0.2186	-0.2383	-0.193	-0.2279	-0.2827	-0.2257	-0.1661	-0.1384	-0.2827	-0.1957	-0.1116	-0.2827	-0.1182	-0.2827	-0.1903	-0.197	-0.0262	-0.0461	-0.2827	0.0801	-0.1058	-0.1938	-0.2827	-0.2043	-0.2438	-0.2827	-0.2827	0.0136	-0.1205	1.1723	-0.1232	-0.2827	-0.2511	-0.1754	-0.0579
hsa-mir-4637	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	3.2637	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	5.5197	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142	-0.2142
hsa-mir-4638	-0.1039	-0.7347	0.1787	0.2246	-1.2938	-1.2938	0.2089	0.1974	0.1819	2.7957	-0.0547	-0.7887	1.1034	-1.2938	2.2863	-0.2973	0.0733	-1.0935	-0.1914	2.7783	0.7256	0.0921	0.6202	0.0212	-0.1133	-0.5677	-0.6607	-0.7372	0.3346	0.3439	-1.0905	-0.2101	-0.7556	-0.7722	-0.4242	0.7519	-1.2938	-1.0629	-0.8043	-0.3695	0.5978	0.6813	1.8108
hsa-mir-4639	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-4640	2.4405	0.3438	0.8976	-0.2079	-0.8638	-0.8638	1.0835	-0.2197	-0.8638	1.786	-0.8638	-0.8638	0.1717	-0.8638	2.3838	-0.8638	0.022	-0.8638	0.3607	-0.8638	-0.2096	2.2151	0.2385	0.4994	2.1957	-0.8638	-0.8638	-0.8638	0.4023	0.7279	-0.3368	-0.8638	-0.8638	-0.8638	-0.8638	0.9036	-0.2186	-0.2654	0.405	-0.8638	-0.4867	0.416	-0.8638
hsa-mir-4641	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
